0	4	5	1273.55	154589	1.00222	0.0462108	-0.691332	2.06558
0	4	6	1290.46	153610	1.00573	0.0466055	-0.691487	2.08269
0	4	7	1463.79	152714	1.00934	0.0470569	-0.695253	2.08268
0	4	8	1547.59	151839	1.01324	0.0476612	-0.708856	2.02537
0	4	9	1553.77	150964	1.01717	0.0483201	-0.722872	1.98296
0	4	10	1570.51	150181	1.02089	0.0487888	-0.730319	1.95995
0	4	11	1664.17	149300	1.02446	0.0491812	-0.729708	1.98813
0	4	12	1682.8	148319	1.02795	0.0495293	-0.725301	2.03091
0	4	13	1890.67	147306	1.03174	0.050078	-0.732653	2.00835
0	4	14	1982.17	146481	1.03561	0.0506254	-0.743856	1.96494
0	4	15	1985.94	145756	1.03955	0.0511916	-0.759736	1.89296
0	4	16	2001.91	144970	1.04345	0.0517351	-0.772186	1.84328
0	4	17	1999.6	144245	1.04703	0.0520322	-0.77118	1.85234
0	5	-1	5.05468	36.7325	1.03603	0.0836576	-1.30222	8.9628
0	5	-1	928.04	84745.2	1.01151	0.0495487	-0.672174	1.92336
0	5	2	753.932	87161.1	0.991793	0.0475145	-0.664575	1.88843
0	5	3	707.802	86823.8	0.995937	0.047956	-0.67433	1.84929
0	5	4	703.407	86360.9	0.999773	0.0482778	-0.672363	1.87567
0	5	5	791.574	85932.2	1.00334	0.0483657	-0.660556	1.94629
0	5	6	835.43	85334.1	1.0073	0.0488669	-0.662266	1.95385
0	5	7	928.17	84745.2	1.01151	0.0495488	-0.672182	1.92333
0	5	8	958.188	84244	1.01595	0.0503189	-0.688537	1.86729
0	5	9	898.179	83661.4	1.02048	0.0512009	-0.709493	1.78658
0	5	10	865.168	83167.8	1.02452	0.0516657	-0.713865	1.7759
0	5	11	953.077	82622.5	1.02831	0.0520234	-0.709565	1.80735
0	5	12	1057.42	82011.8	1.03242	0.0526466	-0.713728	1.81821
0	5	13	1138.14	81502	1.03672	0.053333	-0.726755	1.77413
0	5	14	1176.02	80999.5	1.04094	0.0539777	-0.738619	1.7296
0	5	15	1194.5	80535.8	1.04514	0.0545535	-0.750052	1.68559
0	5	16	1107.63	80158.2	1.04904	0.0548454	-0.749205	1.69808
0	5	17	1028.94	79637.6	1.05298	0.0552915	-0.751678	1.68815
0	6	-1	0.229504	24.2464	1.01263	0.049631	-0.618117	1.80424
0	6	-1	395.171	39637.8	1.01251	0.0518015	-0.653741	1.80897
0	6	2	287.625	40984.5	0.990103	0.0484949	-0.616286	1.89477
0	6	3	312.064	40719.1	0.994745	0.0492596	-0.626827	1.87459
0	6	4	289.772	40477.5	0.999365	0.0499876	-0.639976	1.82718
0	6	5	324.586	40258.3	1.00338	0.0501974	-0.63365	1.86352
0	6	6	395.351	39958.4	1.00769	0.0507527	-0.633213	1.8924
0	6	7	395.171	39637.8	1.01251	0.0518015	-0.653741	1.80897
0	6	8	373.782	39385.8	1.01703	0.0525207	-0.665004	1.77217
0	6	9	402.761	39126.5	1.02149	0.0531515	-0.670738	1.76701
0	6	10	433.474	38878.2	1.02574	0.0535479	-0.66853	1.78254
0	6	11	493.911	38578.2	1.03007	0.0540975	-0.667642	1.80862
0	6	12	531.765	38320.7	1.03481	0.0548716	-0.683812	1.73554
0	6	13	537.753	38114.2	1.03954	0.0555825	-0.701786	1.65839
0	6	14	508.424	37901	1.04423	0.0562521	-0.71699	1.59057
0	6	15	490.643	37624.8	1.04838	0.0566842	-0.707182	1.66351
0	6	16	500.912	37342.8	1.05265	0.0571498	-0.701095	1.71583
0	6	17	562.188	37101.7	1.05749	0.0579053	-0.715452	1.67106
0	7	-1	0.0827243	9.88712	1.01459	0.0519441	-0.610069	1.64225
0	7	-1	177.726	15958.2	1.01376	0.0551147	-0.661654	1.66727
0	7	2	169.799	16456.8	0.990576	0.0522895	-0.639836	1.69298
0	7	3	155.074	16372.8	0.995138	0.0526629	-0.639279	1.71195
0	7	4	143.266	16323.3	0.999337	0.0526231	-0.628158	1.7705
0	7	5	153.985	16168.2	1.00392	0.0534099	-0.629548	1.79225
0	7	6	178.599	16025.4	1.00891	0.0545414	-0.647231	1.73637
0	7	7	177.726	15958.2	1.01376	0.0551147	-0.661654	1.66727
0	7	8	198.421	15865.3	1.01859	0.055827	-0.672306	1.6305
0	7	9	184.645	15774.9	1.02303	0.0562098	-0.669594	1.65549
0	7	10	197.747	15643.6	1.02783	0.0569632	-0.674873	1.64868
0	7	11	195.768	15530.7	1.03272	0.0577157	-0.678994	1.67235
0	7	12	1669.73	11968.6	1.06445	0.094197	1.87566	9.13129
0	7	13	217.785	15349.4	1.04254	0.0591395	-0.70869	1.53434
0	7	14	210.026	15255.1	1.04698	0.0595716	-0.709416	1.52621
0	7	15	212.625	15171.6	1.0515	0.0599077	-0.706807	1.54117
0	7	16	243.47	15071.8	1.05658	0.0607634	-0.727581	1.45153
0	7	17	253.396	14957.7	1.06163	0.0616679	-0.741958	1.41051
0	8	-1	0.0296629	3.54384	1.01532	0.0538639	-0.581355	1.64737
0	8	-1	40.6934	5776.04	1.01268	0.0572733	-0.606118	2.05005
0	8	2	40.2859	5956.37	0.98809	0.0544088	-0.594521	1.9608
0	8	3	37.2759	5930.7	0.993149	0.0548769	-0.604531	1.88868
0	8	4	45.4011	5883.4	0.99782	0.0554286	-0.589125	2.08503
0	8	5	46.851	5842.35	1.00239	0.055948	-0.587886	2.1155
0	8	6	37.0281	5816.97	1.00707	0.0561043	-0.581115	2.21479
0	8	7	40.8197	5776.17	1.01267	0.0572647	-0.605869	2.05156
0	8	8	55.8274	5736.59	1.01815	0.058173	-0.620955	1.94295
0	8	9	65.7124	5707.47	1.02269	0.0584151	-0.614008	2.01771
0	8	10	57.0504	5654.9	1.02723	0.0589128	-0.592756	2.31019
0	8	11	41.4584	5625.25	1.0324	0.0594388	-0.596054	2.37183
0	8	12	52.1242	5593.21	1.03776	0.0601952	-0.604464	2.37337
0	8	13	63.4722	5539.48	1.04311	0.0613938	-0.623957	2.20624
0	8	14	71.5006	5509	1.04847	0.0621826	-0.640236	2.07247
0	8	15	68.4845	5458.73	1.05357	0.0628785	-0.630136	2.2595
0	8	16	71.1709	5427.2	1.05852	0.0632422	-0.627835	2.25745
0	8	17	77.551	5388.97	1.06396	0.0641514	-0.63928	2.24445
0	9	-1	0.0152612	1.6221	1.01826	0.0583189	-0.592896	1.50687
0	9	-1	39.1458	2729.24	1.01421	0.0663419	-0.728074	1.46897
0	9	2	27.562	2801.94	0.988404	0.0644685	-0.732913	1.4352
0	9	3	25.9847	2795.99	0.992913	0.0639536	-0.704607	1.53934
0	9	4	27.6202	2783.78	0.99804	0.0637173	-0.679715	1.70642
0	9	5	35.0595	2766.45	1.00376	0.0645461	-0.69199	1.68691
0	9	6	31.7991	2751.34	1.00918	0.0653439	-0.700729	1.66553
0	9	7	39.1458	2729.24	1.01421	0.0663419	-0.728074	1.46897
0	9	8	32.5247	2730.6	1.01783	0.0651123	-0.675209	1.72128
0	9	9	29.2041	2692.37	1.02365	0.0673361	-0.706857	1.60273
0	9	10	33.7238	2680.47	1.02928	0.0680403	-0.713321	1.65378
0	9	11	37.8621	2661.97	1.03523	0.0695242	-0.77391	1.34515
0	9	12	38.2048	2654.66	1.04016	0.0694955	-0.776581	1.29628
0	9	13	37.1513	2641.32	1.04477	0.0696147	-0.749286	1.41772
0	9	14	30.7872	2626.79	1.04897	0.0697044	-0.723	1.55615
0	9	15	36.4219	2595.82	1.05483	0.071619	-0.748652	1.5327
0	9	16	39.5852	2585.88	1.05956	0.0715761	-0.72219	1.77241
0	9	17	37.9749	2576.66	1.06464	0.0718905	-0.732745	1.70924
1	0	-1	0.219228	24.783	0.996901	0.0397919	-1.04999	2.70818
1	0	-1	487.121	52131.7	0.997304	0.0406758	-1.05836	2.60927
1	0	2	446.111	52672.7	0.991058	0.0403008	-1.07755	2.48394
1	0	3	445.575	52611.1	0.992301	0.0403164	-1.07248	2.51231
1	0	4	457.109	52576.3	0.993502	0.040292	-1.06506	2.54342
1	0	5	467.066	52398	0.994737	0.0404357	-1.06034	2.58095
1	0	6	487.186	52267.3	0.996006	0.0405495	-1.05928	2.59287
1	0	7	487.121	52131.7	0.997304	0.0406758	-1.05836	2.60927
1	0	8	506.194	51972.3	0.998576	0.040828	-1.05657	2.63406
1	0	9	516.258	51788.7	0.999947	0.0410528	-1.06097	2.63169
1	0	10	539.552	51640.8	1.00128	0.0412283	-1.06299	2.64102
1	0	11	560.821	51465.3	1.00261	0.0414339	-1.06561	2.63878
1	0	12	572.675	51353.4	1.00402	0.0415904	-1.07133	2.62223
1	0	13	574.252	51196.3	1.00546	0.0418452	-1.086	2.54981
1	0	14	587.749	51000	1.00691	0.0421403	-1.09975	2.49594
1	0	15	592.562	50838.3	1.00828	0.0423535	-1.10659	2.47121
1	0	16	583.226	50681.6	1.00965	0.0425587	-1.11387	2.44663
1	0	17	567.559	50524.9	1.01097	0.0427434	-1.1176	2.4372
1	1	-1	0.576315	73.9176	1.0007	0.0402953	-0.891612	2.55223
1	1	-1	1176.64	152347	1.00145	0.0412084	-0.896005	2.55161
1	1	2	1141.27	154748	0.991785	0.0405353	-0.905221	2.46395
1	1	3	1112.43	154259	0.993806	0.0407316	-0.908079	2.45973
1	1	4	1074.23	153847	0.995765	0.040853	-0.907535	2.4657
1	1	5	1124.38	153421	0.997645	0.0409339	-0.902586	2.49848
1	1	6	1151.12	152939	0.999504	0.041048	-0.898944	2.52259
1	1	7	1176.55	152347	1.00145	0.0412085	-0.89602	2.55152
1	1	8	1315.85	151847	1.0034	0.0413531	-0.893103	2.58219
1	1	9	1442.34	151164	1.00546	0.0416377	-0.897395	2.57593
1	1	10	1487.95	150560	1.00761	0.0419469	-0.90665	2.53877
1	1	11	1522.32	149885	1.00981	0.0423284	-0.919265	2.4908
1	1	12	1509.09	149298	1.01199	0.0426589	-0.929859	2.45208
1	1	13	1502.62	148823	1.01411	0.0429157	-0.938476	2.41646
1	1	14	1476.03	148344	1.01621	0.0431677	-0.947108	2.37895
1	1	15	1570.24	147863	1.0182	0.0433478	-0.949191	2.37384
1	1	16	1603.19	147371	1.02012	0.043479	-0.945525	2.39615
1	1	17	1606.19	146853	1.02203	0.0436111	-0.940411	2.43679
1	2	-1	0.923758	120.274	1.00357	0.0414406	-0.78025	2.463
1	2	-1	2020.73	233950	1.00444	0.0425118	-0.785548	2.4464
1	2	2	1882.68	238370	0.991841	0.0415915	-0.79223	2.35179
1	2	3	1876.91	237391	0.99457	0.0419543	-0.800994	2.32438
1	2	4	1828.34	236817	0.997092	0.042068	-0.799884	2.33334
1	2	5	1833.48	236132	0.999518	0.0421471	-0.795006	2.36223
1	2	6	1919.29	235028	1.00194	0.042314	-0.789263	2.4069
1	2	7	2020.73	233950	1.00444	0.0425118	-0.785548	2.4464
1	2	8	2226.48	232771	1.00701	0.0428027	-0.785755	2.4668
1	2	9	2374.54	231584	1.00982	0.0432134	-0.794488	2.43898
1	2	10	2445.06	230537	1.01268	0.0436415	-0.807197	2.38395
1	2	11	2379.07	229390	1.0156	0.0441543	-0.823926	2.31324
1	2	12	2339.18	228551	1.01838	0.0444872	-0.833285	2.27947
1	2	13	2434.46	227424	1.02107	0.0448229	-0.838591	2.26033
1	2	14	2502.33	226497	1.02358	0.0449883	-0.833029	2.30664
1	2	15	2551.87	225599	1.02609	0.0451458	-0.83068	2.32346
1	2	16	2808.85	224597	1.02864	0.0453533	-0.827603	2.35755
1	2	17	2982.44	223452	1.03138	0.0456953	-0.831628	2.35823
1	3	-1	0.992577	123.663	1.00634	0.0432744	-0.706718	2.31626
1	3	-1	2103.94	229475	1.00703	0.0444006	-0.71549	2.30861
1	3	2	1736.45	234742	0.991606	0.0429603	-0.708517	2.2756
1	3	3	1748.98	234037	0.994847	0.0432767	-0.716214	2.24355
1	3	4	1738.58	233116	0.997979	0.0435785	-0.719957	2.23673
1	3	5	1816.73	232110	1.00098	0.0437968	-0.717931	2.26
1	3	6	1891.19	230826	1.0039	0.0440306	-0.713381	2.30041
1	3	7	2103.94	229475	1.00703	0.0444006	-0.71549	2.30861
1	3	8	2312.18	227997	1.01031	0.0449284	-0.723457	2.28934
1	3	9	2382.09	226578	1.01377	0.0455695	-0.738077	2.23495
1	3	10	2272.52	225373	1.01721	0.0461626	-0.754449	2.1644
1	3	11	2266.98	224365	1.02045	0.0465513	-0.761947	2.13757
1	3	12	2403.48	223372	1.02355	0.04683	-0.76296	2.14421
1	3	13	2509.27	222288	1.02648	0.047006	-0.755555	2.20072
1	3	14	2784.26	221025	1.02956	0.0473121	-0.75493	2.21809
1	3	15	3000.7	219708	1.03285	0.04778	-0.762313	2.19723
1	3	16	3140.87	218559	1.03619	0.0482504	-0.772734	2.15532
1	3	17	3109	217380	1.0396	0.0487801	-0.784312	2.1182
1	4	-1	0.798565	91.8728	1.0086	0.0455025	-0.650131	2.22038
1	4	-1	1550.45	164258	1.00901	0.0468781	-0.665412	2.20364
1	4	2	1268.41	168788	0.991054	0.0448225	-0.649753	2.1949
1	4	3	1321.2	167972	0.995002	0.0454772	-0.666814	2.11784
1	4	4	1259.7	167276	0.998688	0.0458954	-0.674066	2.09638
1	4	5	1321.87	166383	1.00199	0.0461016	-0.666281	2.15825
1	4	6	1348.27	165300	1.00539	0.0464319	-0.662682	2.20088
1	4	7	1550.55	164258	1.00901	0.0468778	-0.665403	2.20369
1	4	8	1633.01	163226	1.01281	0.0475	-0.675937	2.16444
1	4	9	1673.31	162274	1.01671	0.0481751	-0.690321	2.10513
1	4	10	1615.03	161359	1.02066	0.0488687	-0.707565	2.0301
1	4	11	1704.79	160490	1.0243	0.0492921	-0.711239	2.02781
1	4	12	1809	159488	1.02774	0.0496122	-0.705946	2.07882
1	4	13	16477.5	121728	1.0552	0.0785521	1.69741	3.82873
1	4	14	2188.77	157343	1.03521	0.0506575	-0.714619	2.07814
1	4	15	2273.23	156412	1.03914	0.051276	-0.728641	2.01159
1	4	16	2285.81	155571	1.04305	0.0518614	-0.742628	1.94803
1	4	17	2199.54	154807	1.04675	0.0522612	-0.746	1.9498
1	5	-1	6.09946	37.3672	1.0392	0.0928653	1.93087	3.69526
1	5	-1	990.033	94780.1	1.01068	0.0491375	-0.629072	2.157
1	5	2	812.478	97544.8	0.990526	0.0466755	-0.606722	2.18967
1	5	3	777.422	97042.2	0.994906	0.0473834	-0.621351	2.12557
1	5	4	765.453	96529.6	0.999013	0.0479339	-0.628728	2.10558
1	5	5	828.548	96064.8	1.00278	0.0481828	-0.626511	2.12854
1	5	6	900.25	95401.5	1.00658	0.0485909	-0.624633	2.15839
1	5	7	989.905	94779.8	1.01068	0.049138	-0.629086	2.15691
1	5	8	1045	94086.7	1.01509	0.0499972	-0.641647	2.12697
1	5	9	1012.03	93518.2	1.0196	0.0508086	-0.660092	2.03576
1	5	10	1030.43	92944.7	1.02372	0.0513232	-0.663649	2.03916
1	5	11	1088.36	92372.1	1.02763	0.0517405	-0.663782	2.05352
1	5	12	1211.62	91744.5	1.03158	0.0522133	-0.664003	2.07373
1	5	13	1308.52	91039.3	1.0361	0.0531003	-0.681782	1.99356
1	5	14	1337.09	90463.4	1.04046	0.0538128	-0.693631	1.95262
1	5	15	1397.88	89874.4	1.04475	0.0545106	-0.705257	1.90916
1	5	16	1341.31	89394.5	1.04868	0.0548734	-0.704315	1.93089
1	5	17	1245.8	88781.9	1.05253	0.0552778	-0.698939	1.99065
1	6	-1	0.255234	25.9722	1.01364	0.0505712	-0.601126	1.90752
1	6	-1	497.963	45643.6	1.01238	0.0515826	-0.604979	2.14313
1	6	2	366.923	47115.2	0.99047	0.0486439	-0.580954	2.17639
1	6	3	374.141	46931	0.995099	0.0492444	-0.593729	2.10252
1	6	4	376.243	46666.6	0.999419	0.0497869	-0.597837	2.10367
1	6	5	419.116	46430.9	1.00343	0.0499782	-0.590777	2.16997
1	6	6	425.652	46021.4	1.0078	0.0507155	-0.595238	2.16779
1	6	7	497.956	45643.5	1.01238	0.0515821	-0.604949	2.14334
1	6	8	478.646	45286.2	1.01752	0.0528242	-0.633224	1.98712
1	6	9	480.498	44995.6	1.02206	0.0534907	-0.639773	1.97849
1	6	10	498.133	44770.6	1.02637	0.0538821	-0.64241	1.97611
1	6	11	582.765	44463	1.03044	0.0542417	-0.636698	2.0198
1	6	12	616.565	44151.7	1.03514	0.0550644	-0.651404	1.94605
1	6	13	650.049	43827.6	1.03983	0.055923	-0.66285	1.92196
1	6	14	679.052	43496.8	1.04444	0.0567287	-0.672431	1.89123
1	6	15	633.707	43230.9	1.04886	0.0573064	-0.677365	1.88894
1	6	16	606.16	42912.4	1.05322	0.0578587	-0.676873	1.92232
1	6	17	658.623	42648.7	1.05772	0.0584142	-0.682852	1.90231
1	7	-1	1.40521	9.94794	1.01969	0.105934	-1.25574	9.99245
1	7	-1	221.32	19118.9	1.01296	0.0535493	-0.585983	2.02283
1	7	2	164.779	19777.9	0.989127	0.0500941	-0.555057	2.09389
1	7	3	153.224	19585.7	0.994565	0.0517696	-0.582554	1.98268
1	7	4	169.254	19500.3	0.999032	0.0519669	-0.579493	2.01458
1	7	5	185.887	19392.2	1.00333	0.0522663	-0.576354	2.04453
1	7	6	209.691	19214.7	1.00804	0.0530123	-0.576565	2.08521
1	7	7	221.32	19118.9	1.01296	0.0535493	-0.585983	2.02283
1	7	8	196.35	18984	1.01831	0.0547396	-0.608889	1.91171
1	7	9	206.576	18870	1.02322	0.0554439	-0.61991	1.85987
1	7	10	227.219	18722	1.02763	0.0559631	-0.613926	1.93324
1	7	11	241.429	18557.7	1.03203	0.0566494	-0.609068	2.0266
1	7	12	271.272	18424.4	1.03687	0.0574309	-0.617448	2.00677
1	7	13	273.928	18303.7	1.04204	0.0584047	-0.637204	1.90255
1	7	14	266.259	18194.9	1.04699	0.059205	-0.65166	1.83841
1	7	15	247.031	18068.9	1.05148	0.0597432	-0.650603	1.86032
1	7	16	276.059	17934.3	1.05621	0.0604724	-0.660179	1.8012
1	7	17	308.636	17814.6	1.06079	0.0610359	-0.661526	1.79954
1	8	-1	0.0389311	3.92713	1.01774	0.0563147	-0.597712	1.57192
1	8	-1	72.3193	7214.01	1.01171	0.055085	-0.567942	2.11529
1	8	2	62.2936	7436.34	0.987727	0.052199	-0.553071	2.06167
1	8	3	62.6934	7429.02	0.992257	0.0519852	-0.55228	2.01907
1	8	4	80.0509	7401.41	0.997322	0.0526388	-0.569239	1.89289
1	8	5	69.7172	7353.18	1.00167	0.0530314	-0.557255	2.04543
1	8	6	58.4763	7253.7	1.00721	0.0548072	-0.573003	2.03765
1	8	7	72.3193	7214.01	1.01171	0.055085	-0.567942	2.11529
1	8	8	74.154	7160.85	1.01719	0.0562326	-0.588202	1.99556
1	8	9	88.6302	7109.23	1.0219	0.0568429	-0.588824	2.01819
1	8	10	92.6949	7039.89	1.02719	0.0579496	-0.595144	2.04103
1	8	11	99.8454	6996.27	1.03198	0.0584044	-0.595729	2.04706
1	8	12	97.4015	6943.43	1.03741	0.0595	-0.611679	1.98627
1	8	13	95.4212	6889.75	1.04277	0.0606136	-0.630323	1.88178
1	8	14	97.4637	6836.06	1.04797	0.0614779	-0.644187	1.77916
1	8	15	102.016	6793.65	1.05267	0.0617151	-0.628048	1.95756
1	8	16	121.054	6741.31	1.05784	0.0625334	-0.633638	1.96473
1	8	17	121.591	6697.23	1.06323	0.0634367	-0.648155	1.90995
1	9	-1	0.0134681	1.86137	1.01716	0.0601415	-0.575463	1.57446
1	9	-1	40.2977	3528.37	1.01114	0.059485	-0.563257	2.35249
1	9	2	45.2001	3645.89	0.984702	0.0557148	-0.545656	2.15031
1	9	3	41.5634	3608.57	0.992125	0.0584401	-0.597677	1.93803
1	9	4	40.7989	3583.33	0.997088	0.0590443	-0.596705	1.95691
1	9	5	35.2735	3571.78	1.00208	0.0592703	-0.604032	1.8858
1	9	6	36.0866	3544.06	1.00645	0.0593616	-0.577578	2.15452
1	9	7	40.2977	3528.37	1.01114	0.059485	-0.563257	2.35249
1	9	8	38.1214	3490.39	1.01818	0.0620329	-0.624748	1.86985
1	9	9	45.2164	3477.83	1.02292	0.0618834	-0.609122	2.00111
1	9	10	363.057	2680.51	1.05401	0.108001	1.76688	9.82258
1	9	11	50.4608	3435.24	1.03279	0.0631537	-0.626645	1.86678
1	9	12	61.41	3398.85	1.03812	0.064246	-0.619864	2.05049
1	9	13	51.0613	3385.91	1.04368	0.0649036	-0.630853	2.01883
1	9	14	50.5039	3359.52	1.0487	0.0655835	-0.628826	2.06288
1	9	15	53.9987	3343.05	1.05414	0.0663998	-0.65478	1.83497
1	9	16	59.2255	3320.9	1.05868	0.0666777	-0.634007	2.08537
1	9	17	58.0096	3285.43	1.06567	0.0688745	-0.699786	1.56074
2	0	-1	0.187769	23.2677	0.996312	0.0394038	-1.04159	2.70059
2	0	-1	417.163	45029	0.995919	0.0397124	-1.02928	2.78638
2	0	2	387.124	45399.1	0.989878	0.039494	-1.0498	2.66951
2	0	3	399.903	45340.2	0.991056	0.0395126	-1.04495	2.69064
2	0	4	417.955	45274.6	0.99225	0.0395445	-1.03925	2.72472
2	0	5	427.684	45212	0.993429	0.0395603	-1.03364	2.75349
2	0	6	420.601	45130.8	0.994654	0.0396231	-1.0318	2.76277
2	0	7	417.056	45029	0.99592	0.0397127	-1.02934	2.78599
2	0	8	441.796	44870.2	0.997165	0.0398373	-1.02417	2.82538
2	0	9	442.826	44782.9	0.998447	0.0399353	-1.02539	2.82408
2	0	10	481.856	44679.1	0.999701	0.0400182	-1.02152	2.85696
2	0	11	507.331	44528.6	1.00103	0.0402071	-1.02359	2.8637
2	0	12	512.619	44382.6	1.00245	0.0404327	-1.03072	2.84268
2	0	13	526.358	44212.1	1.00387	0.0407044	-1.04056	2.80593
2	0	14	519.532	44052.6	1.00532	0.0409709	-1.05082	2.76924
2	0	15	529.943	43876.5	1.00668	0.0412431	-1.0583	2.7454
2	0	16	515.3	43704.5	1.00814	0.0415524	-1.07192	2.69145
2	0	17	517.356	43538.4	1.00957	0.0418138	-1.08059	2.66399
2	1	-1	0.539975	69.5261	1.00025	0.0397189	-0.892508	2.51229
2	1	-1	1140.8	134385	1.00079	0.0403462	-0.905006	2.54738
